Mark Cook,34,360,1,248
Lyn Gardner &amp; Judith Mackrell,33,354,1,244
Nicholas Wroe,27,2599,39,1067
Lia Leendertz,37,232,2,230
Kevin Powell,16,5230,28,1185
Dave Laing,15,901,7,420
Guardian.co.uk,9,23,4,41
Afua Hirsch,36,4446,78,2065
Michael Freedland,4,145,2,84
Rodrigo Camarena,4,111,5,67
Joe Jervis,86,59,6,194
Richard Corrigan,3,18,2,31
Symeon Brown,5,259,2,284
Geoffrey Macnab,8,853,8,165
Jo Confino for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,39,9853,145,1764
Sean O'Brien,11,193,1,69
Tim Murrah,1,3,0,21
Interview by Ian Tucker,11,1032,42,940
Tom Jenkins,105,1497,24,1907
Dominic Waughray for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,3,26,0,31
Kirsten Cubitt Thorley,1,13,0,4
Geoffrey Wheatcroft,1,5,0,8
Richard Latham at Taunton,13,4,2,63
Joe Moran,11,258,5,317
Johnny Dee,79,4121,40,1463
Jo Confino,26,2079,82,1540
Kate McCann,241,2315,33,4155
Guardian staff,102,14265,426,4083
Andy Bull,186,9814,80,2740
Bim Adewunmi,35,9110,69,2456
Stephanie Northen,4,215,1,268
Jean-Louis Gassée,45,1398,169,4862
Tim Lewis,42,3263,43,1317
Catherine De Val,1,25,0,21
Zoe Tipler,2,6,0,3
Vic Marks at Lord's,14,24,3,85
Daniel Boffey,172,54846,540,25805
Mark Townsend,102,39082,334,10563
Harry Pearson,45,1127,25,722
Presented by James Richardson,94,1920,43,1868
produced by Ben Green,93,1242,33,1633
James Charlton,2,56,0,82
Alan Sykes,56,1595,45,1785
Susannah Clapp,45,1239,7,599
Stuart O'Connor,27,532,12,1454
Claudia Cahalane,24,331,25,344
Stephen Pritchard,72,1443,21,689
Richard Rae at Molineux,8,62,1,102
Dom Lawson,10,8328,22,431
Leonie Cooper,6,265,6,84
Patric Baird &amp; Marc Rowlands,1,16,0,4
Bob O'Hara,3,371,13,123
Julia Hawkins for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,2,35,4,70
Marc Lockley,22,409,5,535
Mrs Stephen Fry,1,259,1,72
Dan Collyns,17,3907,24,627
Jonathan Glennie,62,6025,79,2667
Amelia Gentleman,62,19403,264,6789
Prem Sikka,4,370,4,244
Jessica Reed,39,1517,22,849
John Domokos,66,48826,142,4661
Alice Salfield,42,11704,56,1530
Claire Stares,6,34,0,201
Paul Boateng,2,102,3,63
Aaron Oxley,1,89,1,18
Paul Simons,17,133,5,659
Chris Riddell,52,3128,27,874
Observer Editorial,4,50,0,48
Vaughan Bell,3,620,125,501
Paul Wilson at Goodison Park,8,1558,0,226
Kate Bulkley,4,120,15,316
Guy Dammann,46,612,4,624
Joris Luyendijk,96,10396,360,4940
Jonathan Ross,3,77,10,168
Richard Sprenger,142,23451,153,4153
Maddy Costa,85,1942,19,1132
David Jones,1,41,0,10
Rory Truell,1,41,0,10
Bruce Barcott for <a href="http://www.onearth.org">OnEarth</a>,1,94,1,66
part of the <a href="http://www.guardian.co.uk/environment/network" title="Guardian Environment Network">Guardian Environment Network</a>,136,21300,410,11120
Xan Rice,35,15552,276,3014
Peter Lazenby,7,671,4,342
Steven Bloor,85,2081,23,1922
Richard Adams,241,28629,442,13359
Joanne Christie,2,196,4,53
Robert Kitson at Twickenham,9,66,0,67
Saabira Chaudhuri,19,2236,29,954
Presented by John Plunkett,34,107,5,720
Richard Gibson at KC Stadium,1,0,0,9
Jill Papworth,27,612,12,964
Alison Benjamin,25,6238,48,1502
Ruth Spencer,59,1698,55,2460
Vanessa Toulmin,2,46,1,39
John Harris,108,30105,260,8496
Annika Small,4,8,2,185
Simon Jenkins,115,22340,351,8524
David Stubbs,133,986,10,1496
Ali&nbsp;Catterall,2,4,0,8
Tom Bryant,36,1396,30,1555
Anna Chesters,44,458,5,1113
Rachel Dixon,70,10478,60,2403
Peter Hetherington,23,495,17,516
Rosie Bristow for the <a href="http://www.guardian.co.uk/guardian-professional"> Guardian Professional Network</a>,9,175,2,307
Jonny Weeks,133,2204,50,3149
Yemisi Adegoke,9,401,11,311
Mike Averis at Kingsholm,9,12,0,27
James Kettle,58,1886,27,590
James Gard,4,287,14,84
Maggie Brown,67,3690,65,2657
Jack Lang for <a href="http://snapkakapop.blogspot.com/" title="">Snap,4,119,0,74
Kaká,4,154,0,93
Pop!</a>,3,101,0,82
part of the Guardian Sport Network,55,1747,25,942
Foreign staff,12,2289,20,532
Luke Bainbridge,18,12379,53,2319
Katrina Dixon,10,175,1,78
Iain Aitch &amp; Clare Considine,1,4,0,21
Kate Gould,7,103,2,184
Charlotte Frost,1,26,0,20
Kefi Chadwick,1,31,0,28
Hugh Tomlinson,1,4,0,18
Yudit Kiss,1,243,1,15
Kay Ellis,1,4,0,4
Luke Turner,6,583,1,75
Mike Bradford,1,1,1,21
Michael Carlson,15,646,9,359
Interviews by Skye Sherwin. Photographs by Graeme Robertson,1,9,0,12
Interview by Becky Barnicoat. Photograph by <a href="http://www.emilystein.co.uk/" title="">Emily Stein</a>,2,187,0,13
James Devon,1,12,11,79
Martin Rayson,3,1,0,25
Paul Handley,3,89,4,105
Jamie Jackson at Old Trafford,9,356,2,477
Lanre Bakare,19,1319,7,589
David Hytner at Stamford Bridge,9,211,0,341
John Elkington for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,39,809,54,1081
Sandy Nairne,2,65,1,69
Thomas Eaton,51,28,1,99
Norman Jay,1,243,1,45
Ruth Jamieson,15,1681,20,968
Nushin Arbabzadah,10,1322,15,423
David Lebovitz,7,343,2,74
Elizabeth Arend,2,295,3,146
Coun Karen Garrido,1,0,0,5
Anthea Bell,1,53,0,4
John Beech for <a href="http://footballmanagement.wordpress.com/" title="">Football Management</a> part of the Guardian Sport Network,1,0,0,9
David Batty,231,54436,858,26649
Gay Dad,22,10,0,19
Iain Aitch,25,1550,6,443
Clare Considine &amp; Katrina Dixon,3,31,0,10
Mark Fisher,47,1131,5,538
Emine Saner,82,13578,161,4515
Adrienne Makenda Kambana,1,195,0,16
Dr. Nino Vidovic,3,3,4,0
Dr. George Vanecek,3,3,4,0
Jr,1,0,2,0
Andrew Collins,49,371,10,506
Mike Gershon,5,108,0,29
Sade Laja,242,1050,64,2756
David Pleat,53,2004,22,1824
Armistead Maupin,1,169,0,99
Bob Ward,5,842,7,347
Peter Conrad,28,2348,38,1178
Heather O'Donoghue,1,66,0,30
Jon Boone,93,16075,217,6184
Ellen Gandy,3,59,4,73
Aaron Akinyemi,1,40,0,38
Johnny Blades,2,85,3,56
Gok Wan,1,7,0,4
Chris Moran,4,3962,98,1135
Sabina Castelfranco,1,49,2,14
Greg Jones,7,1494,63,785
Rob Bagchi,148,3401,54,3619
Sian Boyle,1,24,0,46
Nancy Kelley,1,0,2,33
Nima Khorrami Assl,2,114,5,52
Rebecca Nicholson,157,6156,52,2387
Andrew Haydon,8,219,1,131
Clive Hamilton,2,182,0,85
Gemma Bowes,34,2986,50,1366
Frances Ryan,9,1575,15,467
Guardian Classic,6,475,2,103
Rana Kabbani,2,803,3,79
Simon Parker,5,26,0,58
Graeme Walker,1,0,0,4
Dominic Fifield at Stamford Bridge,31,2023,16,1435
Julie Bindel,43,9302,114,2394
Clare Horton,266,2898,26,1295
Steve Gold,10,54,1,121
Max Benson for <a href="http://www.thesportcollective.com/" title="">The Sport Collective</a>,1,5,0,6
Mark Cocker,26,173,7,817
Judith Mackrell,130,5564,38,2190
Brian Braiker,112,22634,308,5795
Michelle Pauli,46,10836,54,1295
Jessica Hopper,1,32,2,31
Christian Bennett,82,17223,88,2733
Siddhartha Mukherjee,3,77,2,24
Kevin McCarra at Stamford Bridge,5,453,2,222
Benji Lanyado,22,2180,74,1272
Carlo Strenger,2,347,10,134
Clar Ni Chonghaile,41,3274,31,1591
Owen Hatherley,18,5761,79,1324
Hilario Galguera,1,307,9,50
Ivan Lewis,2,56,0,54
Nick Cohen,55,14778,216,4777
Mariano Fernández,1,9,0,27
Jonathan Ward,1,6,2,34
Groovy Dhruv,8,39,2,42
Sarah Kline,1,93,1,19
Nadifa Mohamed,1,20,0,17
Michael Solomon,39,1162,19,891
Hunter Felt,58,363,11,417
Steve Busfield,143,8391,31,1292
Ewan Murray at Celtic Park,14,1158,1,207
Tom Clark,61,7989,64,5076
John Crace,186,8821,166,4942
Rajeev Syal,179,29020,403,14315
Dr Petroc Sumner,3,674,49,567
Dr Frederic Boy,2,576,33,379
Dr Chris Chambers,3,674,49,567
Alex Budak,1,13,1,12
Nicola Hughes,5,193,3,186
Joe Queenan,11,2000,63,690
David Walker,51,170,9,458
Stephanie Theobald,4,1502,10,227
Jonathan Glancey,69,8709,114,3469
Rick Stein,3,36,0,37
Matthew Taylor,134,35107,339,10269
Sue Quinn,4,3085,25,923
David Hambling,19,280,9,289
Maggoty Lamb,10,170,1,239
Jonathan Lethem,1,28,2,34
Martin Chulov near Homs,3,405,16,371
Richard Vize,56,182,18,682
Phil Hoad,50,2983,58,2070
Tariq Abdinasir,1,1774,6,484
Mike Selvey at Trent Bridge,8,130,2,68
Stephanie Merritt,22,897,11,410
Harold Nicolson,1,7,0,1
Tishani Doshi,2,84,2,74
Anne McCrossan,1,21,3,241
Steve Bridger,1,21,3,241
Jane Scott,4,174,1,69
Ian Birrell,26,6559,42,1773
Rupert Thomson,1,143,3,48
Fabienne Darge,4,10,0,28
Professor Wendy Purcell,1,0,0,6
Professor Julian Beer,1,0,0,6
Dr Rebekah Southern,1,0,0,6
Caroline Chipperfield,1,0,0,6
Eugene Spiers,4,21,2,38
Ed Cox,2,61,1,86
Jonathan Jones,407,76992,1000,19209
Joanne O'Connor,45,2202,6,1012
Steven Poole,59,1122,68,1007
Katie Allen,202,8419,124,6174
Simon Armitage,4,604,11,176
Caspar van Vark,2,22,0,54
cerysmarie,1,0,0,8
Jo Jones,53,675,13,853
Michael Rosenblum,9,59,4,80
Matt Wells,63,36267,407,13497
Patrick Foster,30,1896,38,1448
Andrea Cornwall,2,1304,3,209
Louise Tickle,49,8818,105,2277
Robert McCrum,84,11545,236,4854
Liam Kelly,86,464,15,2881
Jon Henley,165,36570,701,9251
Maria Otero,2,34,0,38
Warren Murray,7,3483,101,1369
Barry Neild,43,16218,180,4628
Andy Hall,6,927,14,306
Jim Powell,77,16132,174,3458
Lisa Evans,66,14900,243,6107
Ami Sedghi,82,19576,412,7387
David Grossman,1,204,7,106
Anna Kessel,60,1284,15,824
Corrinne Burns,6,2468,160,640
Interview by Patrick Kehoe,1,273,0,24
Katy Stoddard,32,79193,26,866
Véronique Mortaigne,1,85,0,38
Richard Williams at the Stadio San Paolo,2,65,0,49
Reginald Massey,2,57,0,33
Jo Eames for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,12,0,16
Nia Jones,2,19,2,32
Jayati Ghosh,19,4938,40,1157
guardian.co.uk,56,1884,16,1018
Nadiya Takolia,5,1393,13,200
Jill Robinson,14,400,2,287
Jenny Purt <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,6,32,0,94
Ewen MacAskill Washington,4,229,2,76
Carole Jahme,13,1521,33,491
Susan Jones,2,110,1,125
Nicola Adams,6,112,4,130
Rian Evans,54,356,2,530
guardiannews.com,1,95,3,57
Tim Rich,24,3528,14,1475
Alison Cahn for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Network</a>,1,62,0,13
Danny Leigh,16,3452,47,977
Carl Gardner for the <a href="http://ukhumanrightsblog.com/" title="">UK Human Rights blog</a>,1,22,2,18
part of the <a href="http://www.guardian.co.uk/law/series/guardian-legal-network" title="">Guardian Legal Network</a>,37,1857,44,1286
Kendra Wilson,8,44,2,114
Nick Spencer,19,546,33,536
Maajid Nawaz,2,92,4,55
Mark Cousins,2,277,7,99
Stephanie Thompson,2,16,0,22
John Mullan,89,4362,59,936
Karanja Gaçuça,3,1698,12,279
Amy Fleming,35,5318,42,1706
Georgia,5,27295,77,1895
Guardian Social Care,5,8,0,23
ijaz,4,2,0,29
Jessica Fuhl,57,1297,27,1366
Professor Pongoo,1,454,9,67
Paddy Allen,151,22987,435,7691
Abdel-Rahman Hussein,40,8787,167,3081
Anna Kessel at Crystal Palace,2,10,0,13
Jon Hotten,1,13,1,4
for <a href="http://theoldbatsman.blogspot.com/" title="">The Old Batsman</a> part of the Guardian Sport Network,1,13,1,4
Emily Bell,15,709,45,1128
Pamela Stephenson Connolly,51,2607,30,831
Kathryn Erskine,1,21,1,28
Richard Lea,56,15012,153,2658
Dustin Benton,2,38,0,115
Martin Kelner,49,857,13,1339
Charlie Condou,42,1699,21,1103
Khadija Meer,1,4,0,3
Stylist: Ellie Lines,1,3,0,14
Alan Gardner (first innings),1,3,1,8
Rob Smyth (second innings),1,3,1,8
George Monbiot,84,121742,2179,37175
Paula Cerutti,3,448,1,176
Ruth Margrove,1,350,3,102
Agnes Bolsø,1,124,0,73
Teri Grenert,6,0,0,27
<strong><a href=" http://www3.imperial.ac.uk/climatechange">Grantham Research Institute</a></strong>,3,94,11,202
<strong><a href="http://imperial.ac.uk">Imperial College London</a></strong>,3,94,11,202
Duncan Clark,60,7546,264,6187
William Fotheringham at Super Besse,2,12,0,15
Alice Oswald,1,336,2,77
Simon Burns,1,3,0,10
Claire McEvoy,1,27,2,11
Sarah Ditum,36,2086,31,1830
Joss Wright,1,239,26,342
Tom Chatfield,3,504,31,510
Michael Holden,12,141,0,31
Vernon Bogdanor,4,41,9,155
Gregg Roughley,59,5466,33,2099
David Hopps at Old Trafford,2,26,0,32
Helienne Lindvall,74,9935,203,5822
Deborah Orr,140,11089,133,6166
<a href="http://www.e360.yale.edu" title="Yale Environment 360">Yale Environment 360</a>,3,689,8,324
Alan Newland,7,1368,19,256
Ken Punter,1,40,0,47
Aaron Goddard,1,3,0,3
Jane Dudman,69,471,32,873
Ian Gittins,48,1850,13,665
Ewan Morrison,4,3296,126,1794
Oscar Tollast,7,144,0,125
Desmond Balmer,1,8,0,12
Robert Greenwald,4,1346,2,206
Decca Aitkenhead,49,44930,833,8168
Tim Rollins,1,3,0,5
Simon Burnton,153,8285,126,5694
Julian Mayes <em>MeteoGroup</em>,1,1,0,30
Jan Piotrowski for <a href="http://www.scidev.net/">SciDev.net</a>,1,93,1,145
part of the <a href="http://www.guardian.co.uk/environment/network">Guardian Environment Network</a>,41,12195,139,4040
Richard Gormley,1,2,0,14
Henry Porter,32,9930,132,3231
Richard Wachman,124,4854,60,3873
Interview: Becky Barnicoat. Photograph: <a href="http://www.emilystein.co.uk/" title="">Emily Stein</a>,4,100,0,22
Anthony De Rosa,1,47,35,271
Michael Burke,9,501,11,350
Donald Reeves,1,176,1,56
Jill Mead,15,449,1,213
Katherine Rose,16,1213,7,291
PR,11,242,1,118
Godfrey Hodgson,2,24,0,7
Valerie Hannah,28,1042,18,937
Laurie Penny,5,3670,56,648
Helen Pidd,187,61260,711,12515
Tim Lefroy,1,31,2,51
David Gaffney,3,397,34,247
Mehdi Hasan,29,16631,214,4427
Shahesta Shaitly,58,2843,14,891
David Williams,58,1022,14,514
Val Wilmer,2,30,1,45
Kevin Rushby,39,2908,35,1143
Interview by Ben Johncock,5,260,15,286
Kevin Mitchell,226,8870,63,2383
Derek Niemann,27,75,3,701
Nicola Byrne,1,110,0,9
George Galloway,3,1240,16,243
Libreville,1,24,1,24
Gabon,1,24,1,24
Martin Skegg,93,235,2,1019
As overheard by John Crace,18,307,0,123
Jennifer Norton,2,92,6,102
Jaz Cummins,54,2680,43,1388
Jenny Rowlands,1,3,0,18
Gerard Coleman,1,0,0,0
Polly Curtis,199,25133,205,13301
Mark Beaumont,31,673,6,449
Perri Lewis,4,3107,44,356
Adrian Voce,2,112,0,31
Erin Hale,14,3113,108,1334
Rory Carroll,64,14567,311,6525
Andy Hunter at the DW Stadium,4,222,1,115
Darsie Gillie,1,1,1,10
Anna Cutler,1,33,2,26
Laura Barnett,82,11355,82,3844
Andy Hunter at Wembley,6,252,1,241
Frances,1,0,0,8
Jon Robins,30,953,15,1250
Dominic Fifield at Vasil Levski Stadium,3,116,0,58
Gemma Kappala-Ramsamy,28,3396,49,887
Julia Finch,13,769,32,836
Brian Whitaker,99,7546,203,10299
Amanda Holpuch,19,1337,42,1582
Andrew Dickson,54,4534,38,1297
Tom Dyckhoff,50,13395,67,1423
Nicholas Kenyon,48,261,2,189
Paul Wilson,174,7902,78,5799
Ian Jack,47,2803,71,1917
David Levene,34,19341,117,1982
Interviews by Anna Tims,12,1036,6,434
David Gow,92,10328,113,4102
Linda Jackson,3,79,1,13
Daniel Wellbelove,2,83,1,13
Ben Lyttleton,4,51,2,121
Dominic Campbell,1,9,0,17
Ed Pilkington Joplin Missouri,1,4,0,20
Kamila Shamsie,8,513,2,181
Matthew Harwood,2,304,8,54
Lyndsay Dovey (MeteoGroup),1,0,0,0
Alison Potter,1,144,2,111
Patrick Kingsley,95,17807,253,6921
Judy Friedberg,75,679,15,1134
Peter Robinson,34,5086,82,1683
Alfred Hickling,139,4452,30,1645
Rachel Williams,52,5959,55,2891
Adam Vaughan,72,11221,240,8543
Jonathan Watts,165,36986,859,17102
Harry Venning,50,468,1,244
SuperBen,9,31,2,114
Justin Quirk,6,385,10,143
Greg Simmons,2,389,2,110
Lara Pawson,2,186,0,49
Ana Marie Cox,163,9173,162,3372
Mary Hamilton,15,1271,84,1737
Jill Poet for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,2,16,2,42
Jemima Kiss,104,4790,575,11557
Stuart James at Villa Park,16,185,0,386
Katie Rogers,21,1095,43,717
Paul Hayward at Wembley,2,24,1,27
The Safety Valve,1,5,0,11
Jospehine Moulds,1,2,0,4
Graham Parker,76,1544,55,1348
Simon Neville,66,1347,68,1804
Sam Sims,2,10,0,28
Ben Matthews,1,50,1,78
David Lacey,42,1034,13,1017
Simon Chilvers,137,4263,32,3630
John Carvel,3,94,1,90
produced by Jason Phipps,105,3789,142,3126
Tom Williams for <a href="http://www.tomwfootball.com/" title="">Football Further</a>,5,235,4,103
Alam Khan at DW Stadium,1,8,0,31
Andrew Tickell for the <a href="http://ukhumanrightsblog.com/" title="">UK Human Rights blog</a>,1,7,0,5
Howard Jacobson,1,332,4,80
Jochen Zeitz for the <a href="http://www.guardian.co.uk/guardian-professional" title="">Guardian Professional Network</a>,1,37,0,17
Turkey,1,55,3,58
Madeleine Bunting,30,5609,57,1451
Kenya,2,1073,5,273
Jasmine Coleman,38,13183,102,2518
Joe Anderson,4,69,0,90
Laura Fountain,1,62,2,55
Tim Montgomerie,23,855,7,891
Ben Goldacre,20,5945,349,4089
Tom Lutz,103,3996,47,2637
David Hewitt,1,255,2,103
Michael Lipton,1,88,0,18
Stephany Griffith-Jones,1,88,0,18
Robert Wade,2,173,0,34
Angela Robson,8,406,2,56
James Antle,17,666,8,379
Cheri Jacobus,10,90,3,145
Matt Lewis,9,50,2,125
Grover Norquist,10,376,7,187
Michael Wissot,9,50,2,125
Brian Ashcraft,3,70,3,52
John Patterson,62,2075,77,1019
Kevin McCarra,121,1757,32,3215
Lloyd Bradley,1,34,0,17
Terry Eagleton,5,2562,70,668
Chitrangada Choudhury,2,159,1,37
Vic Marks,108,760,35,1009
William Fiennes,1,35,2,23
Stephen Burgen,16,6097,83,1368
Joshua Rozenberg,62,1536,28,1806
Nick Asbury,4,103,0,38
Theo Tait,8,388,11,232
Nathan Ditum,14,11,4,273
Andy Wilson at Ell,2,9,0,10
Road,3,17,0,23
Julian Glover,30,1476,13,1055
Becky Barnicoat. Photograph: <a href="http://www.emilystein.co.uk/" title="">Emily Stein</a>,2,3,0,5
Berlin,14,9508,167,2408
Dylan Haskins,1,115,1,25
Simon Zadek for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,3,68,1,92
Manini Sheker,6,132,1,4
Terry Tom Brown,8,1268,21,296
Ambra Edwards,6,48,0,56
Chris Tribble,12,153,10,214
Amy Goodman,48,23992,340,5656
Simon Beavis for the <a href="http://www.guardian.co.uk/guardian-professional" title="">Guardian Professional Network</a>,9,140,5,28
Seal,1,121,0,5
Interview by Rachel Cooke,2,177,1,47
Katy Murrells,49,4486,30,1701
Mike McCahill,14,257,1,200
Tom Phillips,92,32057,211,5943
Tara Majumdar,1,2,0,8
Saba Salman,14,630,10,382
Aleks Krotoski,40,1102,129,3583
Sally Hunt,2,98,1,72
Amy Lawrence,112,5170,65,3581
Declan Walsh,39,17712,90,3119
Paul Mardles,11,105,1,32
Bookworm55,1,5,0,13
David Hopps at The Oval,7,152,2,74
Jamie Jackson at Etihad Stadium,7,287,3,295
Emma Drury,13,353,8,342
Andrew Khan,13,3939,37,599
Lance Price,2,36,4,57
Tim Bale,5,84,2,97
Anne Wollenberg,3,343,5,156
Beverley Gormley,1,32,0,36
Charlie Skelton,10,8059,181,1229
Lisa O'Kelly,5,156,1,94
Tim Radford,44,2186,60,918
Laura Snapes,4,253,3,112
Paul Brown,43,818,11,1088
Hannah Booth,45,7316,66,1446
Alan Blyth,2,515,9,62
Tony Bell,1,64,0,9
William Lloyd-George,3,411,3,123
Niger,3,119,1,73
Jack Stilgoe,1,35,9,33
Nick Gillett,40,150,6,1783
Paul MacInnes,74,4469,80,2157
Richard White,1,39,1,39
Dave Gelly,53,447,6,132
Richard Francis,2,12,1,6
Richard Vine,41,1580,20,583
Ali Catterall,98,265,3,939
Krazy Kesh,16,13,3,144
Roxy Freeman,1,277,0,49
Interviews by Dave Simpson,6,1182,12,506
Interview by Dale Berning,7,413,0,22
Leonard Barden,53,177,6,178
Ela Turker,1,15,0,10
Louise Kanolik,1,15,0,10
Mongstad,1,38,0,84
Norway,1,38,0,84
John Lanchester,54,3129,77,1539
Sarahi Uribe,8,718,4,223
Ohio,10,238,4,350
Tom Ewing,20,761,12,552
Megan Conner,40,1967,17,778
David Leigh,63,12512,506,13136
Gill Rapley,1,163,0,33
Rebekah Higgitt,1,72,10,65
Vic Marks at Trent Bridge,10,63,1,69
Bert Massie,1,6,1,2
<a href="http://www.creativeboom.co.uk/" title="">Creative Boom</a>,21,679,8,878
Katy Cowan,20,661,11,838
part of the <a href="http://www.guardian.co.uk/culture-professionals-network" title="">Guardian Culture Professionals Network</a>,31,767,18,1071
Richard Williams at Eden Park,7,5993,12,81
Liam Burns,5,107,3,238
Dan Carson,2,159,4,135
Gillian Clarke,3,137,4,74
Sophia Vanco,2,96,6,128
Kevin McKenna,54,4288,26,1420
Simon Baron-Cohen,3,690,15,244
Joe Kerwin,1,3,0,4
Andrew Meldrum,1,3,0,4
Naomi Wolf,42,252564,1356,13808
Josephine Moulds,101,2840,100,3324
The Secret Teacher,9,6953,69,803
Tresa Edmunds,5,384,13,112
Peter Wothers,1,21,0,54
Sue Bourne,1,1,0,14
Rachel Holmes,48,6560,45,1736
John Longhurst,1,7,0,1
Kath Parson,1,56,2,32
Helen Czerski,7,201,18,249
Hirsh Sawhney,2,22,0,23
Pauline Blake-Johnston,1,1,0,6
Clare Considine,39,1668,37,783
Liza Ramrayka,10,188,0,281
Rol,9,2584,58,710
Jaquarello,1,0,0,4
Mike Scriven,1,550,5,119
Gavin Knight,2,611,5,155
Oliver Burkeman,68,10311,365,4339
Betty Clarke,6,28,0,68
Betwa Sharma,1,173,2,59
Dick Vinegar,61,263,23,976
Paul Doyle at Villa Park,4,51,0,100
Vic Marks at the Dubai International Cricket Stadium,5,45,1,39
Hari,71,612,6,2883
Jake,71,612,6,2883
Issy Sampson,8,917,1,106
Melissa Bradshaw,1,198,2,105
Jim Jepps for <a href="http://liberalconspiracy.org/" title="">Liberal Conspiracy</a>,1,20,0,16
part of the <a href="http://www.guardian.co.uk/commentisfree/series/guardian-comment-network" title="">Guardian Comment Network</a>,36,7684,85,1785
Andrew Rawnsley,57,8672,87,3603
Nicola Jennings,35,31,0,355
Alys Fowler,90,839,7,329
Rhiannon Edwards,1,16,0,48
Oliver Thomas,1,19,0,12
Richard Peppiatt,3,137,1,88
Charles Gant,51,1743,20,1473
David Puttnam,2,704,10,91
Anna-Claire Bevan,6,921,9,245
Shola Adenekan,1,15,0,21
Miranda Sawyer,65,6683,53,2348
Vic Marks at Hove,1,0,0,6
Mary-Anne Boermans,1,24,0,18
Sue Littlemore,9,185,8,246
Tony Cass,1,27,2,55
Bob Chaundy,5,16,0,149
Flemmich Webb,1,206,1,96
Ellen E Jones,10,769,11,366
Scott Bryan,2,216,0,51
Andrew Hamilton,1,96,1,21
James Lees,1,54,0,43
Tom Lamont,69,17305,285,3882
Henry Nicholls,2,200,3,98
Kyle Ellison,1,41,1,21
